"plant_ID","strain_ID","line","exp","chloro1","height1","leaf1","chloro2","height2","leaf2","nod","nod.weight","shoot","root","rack","pos","type","add","strains","region","pop","plant_origin","lat","long","line_exp","soil","compat"
"867","79","A17","2",55.1,3.9,5,42,14.8,7,25,0.37,0.47,0.15,"B3","7","treated","MAG","MAG79","SPAIN","8","F20050",38.41155,-1.0165,"A17_2","8",1
"1158","79","A17","2",54.9,4.3,3,51.4,15,20,28,1.66,0.38,0.18,"D8","8","treated","MAG","MAG79","SPAIN","8","F20050",38.41155,-1.0165,"A17_2","8",1
"748","80","A17","2",NA,2.5,4,45.9,8.5,4,26,0.77,0.12,0.03,"A3","8","treated","MAG","MAG80","FRANCE","2","ESP174",43.14571667,2.998916667,"A17_2","2",1
"757","80","A17","2",43.7,3.1,5,49.7,13.9,7,65,1.57,0.29,0.06,"A4","7","treated","MAG","MAG80","FRANCE","2","ESP174",43.14571667,2.998916667,"A17_2","2",1
"990","80","A17","2",46.3,5,6,50.3,19.5,35,100,0.66,0.64,0.15,"C3","10","treated","MAG","MAG80","FRANCE","2","ESP174",43.14571667,2.998916667,"A17_2","2",1
"926","82","A17","2",NA,1.7,4,51.4,8.3,4,21,0.81,0.08,0.01,"B9","6","treated","MAG","MAG82","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1268","82","A17","2",NA,1.3,2,50,7.4,6,29,0.55,0.11,0.01,"E7","8","treated","MAG","MAG82","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1276","82","A17","2",28.1,3.1,4,42,9.5,11,44,0.31,0.13,0.01,"E8","6","treated","MAG","MAG82","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1195","83","A17","2",36.2,4.6,6,54.3,18,22,36,0.65,0.31,0.07,"D12","5","treated","MAG","MAG83","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1259","83","A17","2",43.9,2.5,3,41.4,13,15,66,1.65,0.24,0.09,"E6","9","treated","MAG","MAG83","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"734","84","A17","2",37,4.2,5,44.8,12.3,8,47,1.31,0.3,0.15,"A2","4","treated","MAG","MAG84","FRANCE","14","F11005",43.1612,3.059983333,"A17_2","14",1
"925","84","A17","2",NA,1.5,2,50.2,9.9,4,18,0.91,0.08,0.02,"B9","5","treated","MAG","MAG84","FRANCE","14","F11005",43.1612,3.059983333,"A17_2","14",1
"1222","84","A17","2",42.9,2.4,3,54.9,14,14,38,1.31,0.28,0.13,"E3","2","treated","MAG","MAG84","FRANCE","14","F11005",43.1612,3.059983333,"A17_2","14",1
"780","85","A17","2",28.4,3.6,5,49,12.4,6,0,0,0.27,0.07,"A6","10","treated","MAG","MAG85","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1209","85","A17","2",35.7,3.8,7,50.9,12.2,19,131,0.83,0.29,0.1,"E1","9","treated","MAG","MAG85","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1412","85","A17","2",46.9,3,4,45.5,14,14,17,0.3,0.22,0.07,"F10","2","treated","MAG","MAG85","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"835","86","A17","2",30.6,2.5,4,49.2,8.2,4,42,0.3,0.11,0.02,"A12","5","treated","MAG","MAG86","FRANCE","14","F11005",43.16108333,3.059383333,"A17_2","14",1
"871","86","A17","2",42.3,2.9,5,54.7,13.6,6,88,0.53,0.4,0.13,"B4","1","treated","MAG","MAG86","FRANCE","14","F11005",43.16108333,3.059383333,"A17_2","14",1
"1362","86","A17","2",41,2.5,3,48.1,13.5,11,26,0.51,0.19,0.03,"F5","2","treated","MAG","MAG86","FRANCE","14","F11005",43.16108333,3.059383333,"A17_2","14",1
"1153","87","A17","2",42,2.1,4,54.1,8,11,37,0.82,0.17,0.02,"D8","3","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1366","87","A17","2",25.2,3.6,4,50.4,12.2,22,11,0.28,0.41,0.09,"F5","6","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1414","87","A17","2",48.2,3.9,5,39.1,10.8,16,41,0.32,0.3,0.11,"F10","4","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"817","88","A17","2",NA,2.3,4,42.8,8,4,22,1.39,0.07,0.02,"A10","7","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1226","88","A17","2",36.4,4.5,5,50.2,16.8,23,104,0.93,0.46,0.24,"E3","6","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"1375","88","A17","2",47.4,3.7,5,44,13.6,13,89,1.23,0.24,0.12,"F6","5","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"A17_2","6",1
"786","89","A17","2",38.9,4.2,5,56.5,20.5,11,47,0.54,0.28,0.06,"A7","6","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"A17_2","14",1
"873","89","A17","2",47,3.1,7,52.1,12.7,5,134,0.43,0.42,0.14,"B4","3","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"A17_2","14",1
"1062","89","A17","2",23.4,2.3,3,55.1,9,7,35,1.34,0.14,0.01,"C11","2","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"A17_2","14",1
"827","92","A17","2",25.2,1.3,3,42.2,7.8,5,32,1.07,0.1,0.01,"A11","7","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"1034","92","A17","2",39.8,3.6,5,51.3,10.8,15,56,1.61,0.37,0.17,"C8","4","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"1409","92","A17","2",38.8,5.6,5,58.8,20,21,98,0.75,0.41,0.12,"F9","9","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"1396","93","A17","2",38.4,3.5,5,43.9,14,12,29,0.79,0.19,0.02,"F8","6","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"1422","93","A17","2",46.7,4.3,5,54.6,16.5,14,43,0.72,0.22,0.09,"F11","2","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"1432","93","A17","2",37.7,2.6,5,44.6,12.7,12,23,0.86,NA,0.03,"F12","2","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"A17_2","2",1
"996","97","A17","2",66.5,3.8,4,53.5,17.8,18,53,0.69,0.33,0.16,"C4","6","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"A17_2","16",1
"1266","97","A17","2",32,3.6,4,53.1,17.1,13,60,1.18,0.25,0.08,"E7","6","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"A17_2","16",1
"1467","97","A17","2",55.9,5.2,6,49,20,26,107,0.55,0.4,0.14,"E13","7","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"A17_2","16",1
"1228","101","A17","2",NA,1.1,2,47.7,7,7,23,1.09,0.14,0.04,"E3","8","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"A17_2","16",1
"1274","101","A17","2",NA,1.5,3,45.2,7.3,8,27,0.29,0.12,0.05,"E8","4","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"A17_2","16",1
"1294","101","A17","2",NA,0.4,2,42.2,4.9,5,0,0,0.02,0.01,"E10","4","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"A17_2","16",1
"1059","114","A17","2",49.1,2.9,5,56.5,16.4,22,27,0.96,0.38,0.13,"C10","9","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"A17_2","16",1
"1173","114","A17","2",36.4,2.8,4,55.2,9.8,12,49,0.74,0.24,0.03,"D10","3","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"A17_2","16",1
"1216","114","A17","2",53.2,4,4,47,11.8,12,54,1.05,0.39,0.1,"E2","6","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"A17_2","16",1
"1025","121","A17","2",34.6,4,5,48.3,12,13,54,0.67,0.18,0.07,"C7","5","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"A17_2","11",1
"1044","121","A17","2",NA,2.2,3,50.2,12,8,32,0.51,0.11,0.02,"C9","4","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"A17_2","11",1
"1125","121","A17","2",44.5,3.7,5,53.4,11,20,16,1.01,0.29,0.14,"D5","5","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"A17_2","11",1
"834","123","A17","2",41.7,1.6,3,50.1,5.5,4,18,0.72,0.06,0.01,"A12","4","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"A17_2","3",1
"1093","123","A17","2",15.1,2.8,4,45.1,8,8,2,4,0.13,0.07,"D2","3","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"A17_2","3",1
"1243","123","A17","2",NA,1.6,3,34.2,4.5,5,27,0.34,0.04,0.01,"E5","3","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"A17_2","3",1
"1262","141","A17","2",41.4,3.4,3,57.9,10,10,60,1.27,0.18,0.07,"E7","2","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"1334","141","A17","2",36.8,5.3,4,54.5,21.6,19,32,1.49,0.35,0.17,"F2","4","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"1381","141","A17","2",NA,1.3,3,44.5,9,7,35,1.56,0.09,0.08,"F7","1","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"829","142","A17","2",46.9,4,5,47.2,15.9,5,65,1.39,0.25,0.01,"A11","9","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"1077","142","A17","2",36.6,3.7,4,51.5,10.6,10,29,2.49,0.2,0.04,"C12","7","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"1186","142","A17","2",43.7,2.5,3,54.6,12,9,19,1.14,0.13,0.03,"D11","6","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"930","145","A17","2",NA,1.7,3,31.8,5.9,3,26,0.24,0.02,0.01,"B9","10","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"A17_2","15",1
"1352","145","A17","2",30.5,4.7,5,29.3,13,10,93,0.65,0.1,0.15,"F4","2","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"A17_2","15",1
"891","146","A17","2",NA,0.6,2,54.2,6,3,17,0.48,0.06,0.01,"B6","1","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"A17_2","11",1
"964","146","A17","2",49.3,6.4,7,57,22,35,94,0.76,0.61,0.21,"C1","4","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"A17_2","11",1
"1289","146","A17","2",40.9,4.8,6,51.8,19.1,26,43,0.72,0.5,0.13,"E9","9","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"A17_2","11",1
"965","154","A17","2",48.1,3.3,4,52.4,9.4,9,55,1.37,0.17,0.08,"C1","5","treated","MAG","MAG154","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_2","11",1
"1132","154","A17","2",37.7,4.5,5,53.6,23,28,68,0.63,0.45,0.14,"D6","2","treated","MAG","MAG154","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_2","11",1
"804","157","A17","2",36.8,3.1,4,51.4,8.7,4,38,1.08,0.11,0.04,"A9","4","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_2","11",1
"831","157","A17","2",38.3,3.9,5,57.8,14.8,7,97,0.67,0.25,0.05,"A12","1","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_2","11",1
"865","157","A17","2",42.8,4,5,43.7,11.5,7,41,0.57,0.35,0.12,"B3","5","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"A17_2","11",1
"856","169","A17","2",39,4.3,4,46.1,10.6,5,46,2.24,0.3,0.05,"B2","6","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"1246","169","A17","2",46.5,2.3,4,34.9,10.1,13,90,1.22,0.21,NA,"E5","6","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"1323","169","A17","2",33.5,5.4,5,52.9,21.5,22,41,1.12,0.39,0.14,"F1","3","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"A17_2","16",1
"853","174","A17","2",48.4,4.5,8,55.6,16,14,63,1.39,0.51,0.2,"B2","3","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"A17_2","11",1
"1104","174","A17","2",49.2,4,4,50,9.8,16,99,0.95,0.3,0.12,"D3","4","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"A17_2","11",1
"1454","174","A17","2",40,3.7,5,44.3,12.1,6,74,0.53,0.18,0.05,"B13","4","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"A17_2","11",1
"1014","177","A17","2",41.8,3.4,5,50.1,21.2,26,71,0.62,0.49,0.24,"C6","4","treated","MAG","MAG177","FRANCE","3","F11005",43.12235,3.075666667,"A17_2","3",1
"1097","177","A17","2",27.4,4.6,5,42.1,16.6,22,147,1.6,0.41,0.17,"D2","7","treated","MAG","MAG177","FRANCE","3","F11005",43.12235,3.075666667,"A17_2","3",1
"775","182","A17","2",30.3,4.9,7,55.5,19.6,9,31,1.17,0.53,0.11,"A6","5","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"A17_2","14",1
"798","182","A17","2",37.4,3.4,3,44,15.5,5,38,1.04,0.19,0.05,"A8","8","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"A17_2","14",1
"1471","182","A17","2",56.6,3,4,58.1,18,23,73,1.2,0.34,0.11,"E13","11","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"A17_2","14",1
"847","183","A17","2",NA,0.9,2,37.2,5.6,3,27,0.83,0.08,0.02,"B1","7","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"918","183","A17","2",40.8,3.5,4,56.7,11.3,11,50,1.91,0.31,0.05,"B8","8","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1355","183","A17","2",41.6,5.8,8,54.5,23,34,51,1.98,0.65,0.23,"F4","5","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"931","184","A17","2",41,2.1,3,48.1,12.6,7,24,1.01,0.17,0.04,"B10","1","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1256","184","A17","2",57.8,3.3,4,40.1,16,21,46,1.09,0.36,0.13,"E6","6","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"1466","184","A17","2",56.6,4.6,5,53.1,20,32,58,1.98,0.51,0.16,"E13","6","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"A17_2","2",1
"721","189","A17","2",39.6,3.8,6,46.2,15.2,9,68,1.26,0.22,0.08,"A1","1","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"A17_2","7",1
"876","189","A17","2",47,2.8,3,46,7.4,7,104,0.87,0.25,0.12,"B4","6","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"A17_2","7",1
"1458","189","A17","2",39.1,4.3,4,42.8,11.1,6,61,1.15,0.18,0.06,"B13","8","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"A17_2","7",1
"1287","191","A17","2",44.8,3.4,4,47.5,13,15,84,1.61,0.31,0.12,"E9","7","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"A17_2","7",1
"1320","191","A17","2",40.6,3.6,4,59.2,15.5,16,22,0.76,0.21,0.07,"E12","10","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"A17_2","7",1
"1438","191","A17","2",51.4,5.1,5,52.5,20.2,23,15,0.7,0.39,0.14,"F12","8","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"A17_2","7",1
"833","194","A17","2",46.3,3.5,4,42.7,10.9,7,81,0.55,0.13,0.02,"A12","3","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"1232","194","A17","2",49.3,2.2,3,30,9,12,82,0.75,0.18,0.13,"E4","2","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"1392","194","A17","2",26,2.1,2,45.8,7,6,15,0.38,0.09,0.01,"F8","2","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"758","199","A17","2",47,3.8,5,53.2,16.3,12,81,0.61,0.47,0.14,"A4","8","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"850","199","A17","2",44.6,3.2,5,57.4,15.2,7,58,0.76,0.23,0.08,"B1","10","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"976","199","A17","2",40.6,3.6,4,52.7,15,24,49,1.35,0.39,0.13,"C2","6","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"A17_2","2",1
"749","200","A17","2",42.3,2.5,4,45.3,7.2,5,NA,1.25,0.19,0.18,"A3","9","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"A17_2","14",1
"824","200","A17","2",46.7,3.9,4,50.3,11.9,5,35,1.46,0.17,0.01,"A11","4","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"A17_2","14",1
"1238","200","A17","2",53.8,2.6,5,38.4,11.5,14,101,1.41,0.31,0.18,"E4","8","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"A17_2","14",1
"836","201","A17","2",NA,0.9,3,40.3,5.1,4,23,0.57,0.03,0.03,"A12","6","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"A17_2","6",1
"1078","201","A17","2",34.2,2.2,4,52.9,10,9,27,0.38,0.14,0.01,"C12","8","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"A17_2","6",1
"1390","201","A17","2",48.7,2.8,4,58.5,8,11,34,0.82,0.13,0.01,"F7","10","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"A17_2","6",1
"746","204","A17","2",49.1,3.1,4,48.1,7.8,6,9,1.08,0.19,0.08,"A3","6","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1141","204","A17","2",57.5,4.1,5,48.3,18,28,71,0.73,0.43,0.23,"D7","1","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1151","204","A17","2",47,3.5,5,56.7,14.4,15,30,0.52,0.21,0.02,"D8","1","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"872","205","A17","2",42.8,4.2,5,55,14.2,7,76,0.75,0.32,0.14,"B4","2","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"985","205","A17","2",44.5,4.6,7,53.8,16.5,31,104,1.18,0.59,0.24,"C3","5","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1300","205","A17","2",55.8,3.5,4,55.9,19.1,22,70,0.69,0.37,0.11,"E10","10","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1129","206","A17","2",30.1,2.2,5,49.4,7,11,29,1.14,0.11,0.06,"D5","9","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1364","206","A17","2",22.5,1.7,5,47.6,6.5,8,52,0.16,0.17,0.03,"F5","4","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1436","206","A17","2",34.1,3.1,5,36.2,15,12,34,1.58,0.2,0.12,"F12","6","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"A17_2","4",1
"1144","209","A17","2",34.2,4.1,6,50.7,9,22,48,0.78,0.23,0.13,"D7","4","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"A17_2","5",1
"1402","209","A17","2",39.2,3.7,4,49.9,14.6,11,49,0.84,0.14,0.06,"F9","2","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"A17_2","5",1
"877","215","A17","2",42.8,4.4,12,58.8,22.6,17,58,1.02,0.76,0.26,"B4","7","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"1258","215","A17","2",41.8,3.4,5,52,15.5,15,75,1.21,0.3,0.12,"E6","8","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"1332","215","A17","2",41.7,3.4,4,51.4,13.4,12,46,1.01,0.16,0.09,"F2","2","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"726","216","A17","2",NA,1.5,3,39.2,4.7,5,22,0.93,0.07,0.04,"A1","6","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"888","216","A17","2",48.1,3.6,5,56.1,9.4,8,24,0.78,0.29,0.03,"B5","8","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"1441","216","A17","2",48,5.2,6,55.4,18.9,11,75,1.44,0.23,0.12,"A13","1","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"A17_2","7",1
"737","219","A17","2",34.1,1.8,4,36.7,6.1,5,85,0.34,0.11,0.02,"A2","7","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"A17_2","6",1
"862","219","A17","2",48.4,3,4,36.8,10.5,5,58,0.55,0.24,0.11,"B3","2","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"A17_2","6",1
"1007","219","A17","2",40.7,5.2,5,58.1,19.5,30,36,0.8,0.48,0.26,"C5","7","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"A17_2","6",1
"1073","219","A17","2",43,2.7,5,46.5,7.7,14,105,0.39,0.21,0.07,"C12","3","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"A17_2","6",1
"765","220","A17","2",20.3,1.9,5,50.7,7.3,3,36,0.95,0.16,0.08,"A5","5","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"A17_2","2",1
"840","220","A17","2",45,3.2,6,52.3,13.6,7,48,1.37,0.2,0.07,"A12","10","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"A17_2","2",1
"974","220","A17","2",50.7,7.4,13,58.9,25,57,65,1.2,1.02,0.31,"C2","4","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"A17_2","2",1
"1250","220","A17","2",NA,1.3,2,44.4,6.3,7,28,0.8,0.12,0.04,"E5","10","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"A17_2","2",1
"855","221","A17","2",NA,1.4,3,32.2,7.9,4,10,0.92,0.12,0.01,"B2","5","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_2","8",1
"928","221","A17","2",40.2,3.2,3,57.8,13.7,6,3,0.1,0.23,0.01,"B9","8","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_2","8",1
"1003","221","A17","2",31.2,2.1,4,54.3,9,9,21,1.14,0.13,0.11,"C5","3","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_2","8",1
"1149","221","A17","2",55.5,4.8,5,58.2,22,35,56,0.77,0.6,0.16,"D7","9","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"A17_2","8",1
"764","225","A17","2",NA,0.5,5,29.8,4,5,82,0.21,0.09,0.01,"A5","4","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"768","225","A17","2",40.6,3.2,4,31.4,9.5,4,62,0.27,0.07,0.02,"A5","8","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"968","225","A17","2",44.8,3.9,4,54.9,16.2,17,53,1.18,0.21,0.12,"C1","8","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"1298","225","A17","2",19.8,2.8,4,27.2,10.1,7,59,NA,0.03,0.01,"E10","8","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"A17_2","3",1
"791","230","A17","2",46.6,3.9,5,53.1,15.7,7,66,1.05,0.31,0.1,"A8","1","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"811","230","A17","2",39.5,3.6,5,47.9,14.9,7,19,0.67,0.19,0.02,"A10","1","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1273","230","A17","2",34,2.9,3,45.1,9.4,8,56,0.92,0.18,0.07,"E8","3","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1426","230","A17","2",54.2,3.3,4,47.4,11.5,12,45,1.13,NA,0.05,"F11","6","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"781","231","A17","2",NA,5,8,45.4,21.5,14,45,1.85,0.69,0.11,"A7","1","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"882","231","A17","2",6.5,2.4,3,33.6,5.3,3,14,0.23,0.06,0.01,"B5","2","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1182","231","A17","2",28.6,3.2,5,50.7,12.4,11,18,0.63,0.14,0.06,"D11","2","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1307","231","A17","2",52,4.6,6,55.8,19.6,24,11,14.2,0.38,0.1,"E11","7","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"A17_2","8",1
"1029","238","A17","2",54.8,3.5,6,52.1,12.5,24,64,0.58,0.39,0.11,"C7","9","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_2","8",1
"1087","238","A17","2",29.6,1.8,4,42.5,12,7,23,0.66,0.23,0.07,"D1","7","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_2","8",1
"1358","238","A17","2",49.1,3.1,2,53.8,10,11,36,1.2,0.16,0.07,"F4","8","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_2","8",1
"784","242","A17","2",31.2,3.2,4,42.1,15.4,6,52,0.96,0.22,0.05,"A7","4","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_2","8",1
"1139","242","A17","2",38.5,3.1,3,57.5,12,11,44,0.35,0.2,0.08,"D6","9","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"A17_2","8",1
